id;x;y;subnet;voltLvl
EHV1_coord_160;9.51424;51.259;EHV1;1
EHV1_coord_161;9.38765;51.6407;EHV1;1
EHV1_coord_162;9.77415;50.5287;EHV1;1
EHV1_coord_163;9.17746;49.0378;EHV1;1
EHV1_coord_164;9.17731;49.0394;EHV1;1
EHV1_coord_165;9.15135;49.1434;EHV1;1
EHV1_coord_166;10.1878;49.9812;EHV1;1
EHV1_coord_167;9.44692;49.5903;EHV1;1
EHV1_coord_168;9.69466;49.2326;EHV1;1
EHV1_coord_169;10.1175;48.8971;EHV1;1
EHV1_coord_170;10.8676;48.5395;EHV1;1
EHV1_coord_171;10.8409;48.238;EHV1;1
EHV1_coord_172;10.9367;48.4013;EHV1;1
EHV1_coord_173;10.8739;47.2444;EHV1;1
EHV1_coord_174;10.8638;48.5468;EHV1;1
EHV1_coord_175;9.70422;48.465;EHV1;1
EHV1_coord_176;9.40059;48.667;EHV1;1
EHV1_coord_177;7.57244;48.0189;EHV1;1
EHV1_coord_178;14.9465;51.0626;EHV1;1
EHV1_coord_179;15.115;51.0906;EHV1;1
EHV1_coord_180;13.8413;50.9902;EHV1;1
EHV1_coord_181;13.2556;50.9302;EHV1;1
EHV1_coord_182;13.0819;48.2565;EHV1;1
EHV1_coord_183;13.1034;48.6668;EHV1;1
EHV1_coord_184;9.197;54.8511;EHV1;1
EHV1_coord_185;11.1937;50.1622;EHV1;1
EHV1_coord_186;10.836;49.9281;EHV1;1
EHV1_coord_187;11.8107;50.1838;EHV1;1
EHV1_coord_188;12.2969;48.6069;EHV1;1
EHV1_coord_189;12.0823;49.2974;EHV1;1
EHV1_coord_190;11.0049;50.5074;EHV1;1
EHV1_coord_191;13.249;52.5316;EHV1;1
EHV1_coord_192;13.3155;52.522;EHV1;1
EHV1_coord_193;13.3687;52.5031;EHV1;1
EHV1_coord_194;11.5077;48.7611;EHV1;1
EHV1_coord_195;11.5814;48.7649;EHV1;1
EHV1_coord_196;11.6393;48.1788;EHV1;1
EHV1_coord_197;6.27694;49.1977;EHV1;1
EHV1_coord_198;6.77321;49.2911;EHV1;1
EHV1_coord_199;6.70365;49.1385;EHV1;1
EHV1_coord_200;8.04937;47.5509;EHV1;1
EHV1_coord_201;8.56218;49.1329;EHV1;1
EHV1_coord_202;8.44132;49.2514;EHV1;1
EHV1_coord_203;9.06879;53.5666;EHV1;1
EHV1_coord_204;8.99621;52.3796;EHV1;1
EHV1_coord_205;9.56282;48.7015;EHV1;1
EHV1_coord_206;9.37092;48.7191;EHV1;1
EHV1_coord_207;9.37761;48.8126;EHV1;1
EHV1_coord_208;10.1603;49.9892;EHV1;1
EHV1_coord_209;10.8431;49.3787;EHV1;1
EHV1_coord_210;9.09052;49.97;EHV1;1
EHV1_coord_211;10.9729;49.5585;EHV1;1
EHV1_coord_212;10.2316;48.5298;EHV1;1
EHV1_coord_213;10.2224;48.7367;EHV1;1
EHV1_coord_214;9.64534;47.7446;EHV1;1
EHV1_coord_215;10.4016;48.5099;EHV1;1
EHV1_coord_216;8.80962;50.2035;EHV1;1
EHV1_coord_217;9.72593;54.2878;EHV1;1
EHV1_coord_218;8.25886;47.6342;EHV1;1
EHV1_coord_219;8.23211;47.5561;EHV1;1
EHV1_coord_220;9.21565;48.8523;EHV1;1
EHV1_coord_221;8.67372;49.2904;EHV1;1
EHV1_coord_222;7.47225;47.6466;EHV1;1
EHV1_coord_223;9.09184;49.2946;EHV1;1
EHV1_coord_224;8.30626;49.0128;EHV1;1
EHV1_coord_225;6.21619;50.9124;EHV1;1
EHV1_coord_226;5.91853;51.1484;EHV1;1
EHV1_coord_227;11.4704;50.9304;EHV1;1
EHV1_coord_228;7.25466;53.0267;EHV1;1
EHV1_coord_229;7.41671;51.4571;EHV1;1
EHV1_coord_230;6.53175;50.3901;EHV1;1
EHV1_coord_231;6.60879;51.0347;EHV1;1
EHV1_coord_232;6.80891;51.2686;EHV1;1
EHV1_coord_233;7.99396;51.8231;EHV1;1
EHV1_coord_234;10.7027;47.8265;EHV1;1
EHV1_coord_235;9.22809;51.8125;EHV1;1
EHV1_coord_236;7.44949;50.4025;EHV1;1
EHV1_coord_237;6.13982;49.6686;EHV1;1
EHV1_coord_238;12.3374;51.197;EHV1;1
EHV1_coord_239;7.75254;47.5391;EHV1;1
EHV1_coord_240;10.6643;49.98;EHV1;1
EHV1_coord_241;11.1067;49.9791;EHV1;1
EHV1_coord_242;8.61863;50.0922;EHV1;1
EHV1_coord_243;8.18339;47.599;EHV1;1
EHV1_coord_244;12.7892;50.6271;EHV1;1
EHV1_coord_245;12.8812;50.5186;EHV1;1
EHV1_coord_246;14.6045;52.1745;EHV1;1
EHV1_coord_247;8.58869;49.8155;EHV1;1
EHV1_coord_248;7.75186;48.0964;EHV1;1
EHV1_coord_249;12.2208;48.5857;EHV1;1
EHV1_coord_250;13.0028;48.262;EHV1;1
EHV1_coord_251;12.7475;48.1487;EHV1;1
EHV1_coord_252;13.4429;48.4345;EHV1;1
EHV1_coord_253;10.9663;47.2695;EHV1;1
EHV1_coord_254;11.6442;51.9085;EHV1;1
EHV1_coord_255;8.51888;53.2026;EHV1;1
EHV1_coord_256;8.4801;50.5909;EHV1;1
EHV1_coord_257;8.46543;48.0435;EHV1;1
EHV1_coord_258;7.4615;51.6146;EHV1;1
EHV1_coord_259;11.8531;53.0865;EHV1;1
EHV1_coord_260;11.3706;53.601;EHV1;1
EHV1_coord_261;6.21402;50.9439;EHV1;1
EHV1_coord_262;11.4299;50.9114;EHV1;1
EHV1_coord_263;7.25502;53.0267;EHV1;1
EHV1_coord_264;7.42475;51.4593;EHV1;1
EHV1_coord_265;7.12336;51.4473;EHV1;1
EHV1_coord_266;7.41658;51.4608;EHV1;1
EHV1_coord_267;6.53304;50.3922;EHV1;1
EHV1_coord_268;6.72033;51.3441;EHV1;1
EHV1_coord_269;7.82599;51.7501;EHV1;1
EHV1_coord_270;7.83402;51.755;EHV1;1
EHV1_coord_271;7.98188;51.6767;EHV1;1
EHV1_coord_272;9.41368;52.0275;EHV1;1
EHV1_coord_273;10.7037;47.8264;EHV1;1
EHV1_coord_274;8.6701;49.3092;EHV1;1
EHV1_coord_275;9.23187;51.8101;EHV1;1
EHV1_coord_276;10.2342;48.5289;EHV1;1
EHV1_coord_277;12.826;50.6568;EHV1;1
EHV1_coord_278;14.5112;52.1616;EHV1;1
EHV1_coord_279;8.53056;47.9148;EHV1;1
EHV1_coord_280;9.33223;54.721;EHV1;1
EHV1_coord_281;9.52258;52.3604;EHV1;1
EHV1_coord_282;9.11321;52.5439;EHV1;1
EHV1_coord_283;9.91815;52.38;EHV1;1
EHV1_coord_284;13.2061;52.6571;EHV1;1
EHV1_coord_285;11.8132;48.2213;EHV1;1
EHV1_coord_286;11.294;48.052;EHV1;1
EHV1_coord_287;9.98854;53.7663;EHV1;1
EHV1_coord_288;9.72699;54.2914;EHV1;1
EHV1_coord_289;9.52961;53.619;EHV1;1
EHV1_coord_290;9.77654;53.6906;EHV1;1
EHV1_coord_291;8.08565;53.6058;EHV1;1
EHV1_coord_292;8.06006;53.6202;EHV1;1
EHV1_coord_293;12.4994;52.4052;EHV1;1
EHV1_coord_294;13.5061;52.4738;EHV1;1
EHV1_coord_295;8.51211;49.294;EHV1;1
EHV1_coord_296;8.44554;48.9861;EHV1;1
EHV1_coord_297;8.64158;48.8901;EHV1;1
EHV1_coord_298;8.82002;53.1074;EHV1;1
EHV1_coord_299;8.12062;48.7054;EHV1;1
EHV1_coord_300;10.1563;54.2755;EHV1;1
EHV1_coord_301;6.67468;51.325;EHV1;1
EHV1_coord_302;6.72377;51.3557;EHV1;1
EHV1_coord_303;7.31785;52.4691;EHV1;1
EHV1_coord_304;6.77252;51.1471;EHV1;1
EHV1_coord_305;6.62583;51.2606;EHV1;1
EHV1_coord_306;6.80462;50.9662;EHV1;1
EHV1_coord_307;6.22183;51.6946;EHV1;1
EHV1_coord_308;7.03762;51.5985;EHV1;1
EHV1_coord_309;7.26408;51.5736;EHV1;1
EHV1_coord_310;7.27895;51.4723;EHV1;1
EHV1_coord_311;7.17938;51.4722;EHV1;1
EHV1_coord_312;6.93489;51.0335;EHV1;1
EHV1_coord_313;6.82805;51.1627;EHV1;1
EHV1_coord_314;7.50598;51.4016;EHV1;1
EHV1_coord_315;6.847;51.2056;EHV1;1
EHV1_coord_316;7.19317;50.7983;EHV1;1
EHV1_coord_317;7.04738;50.9055;EHV1;1
EHV1_coord_318;6.70976;51.0909;EHV1;1
EHV1_coord_319;7.02354;50.9991;EHV1;1
EHV1_coord_320;7.72438;51.4093;EHV1;1
EHV1_coord_321;8.05284;53.3339;EHV1;1
EHV1_coord_322;6.85153;50.9842;EHV1;1
EHV1_coord_323;7.52228;51.5322;EHV1;1
EHV1_coord_324;6.96734;51.4909;EHV1;1
EHV1_coord_325;6.87287;51.4458;EHV1;1
EHV1_coord_326;6.86805;51.3745;EHV1;1
EHV1_coord_327;6.78753;51.5055;EHV1;1
EHV1_coord_328;6.81217;51.5196;EHV1;1
EHV1_coord_329;6.72031;51.3915;EHV1;1
EHV1_coord_330;6.54241;51.2994;EHV1;1
EHV1_coord_331;13.0786;54.2848;EHV1;1
EHV1_coord_332;8.02029;50.9236;EHV1;1
EHV1_coord_333;14.2708;53.0963;EHV1;1
EHV1_coord_334;14.0337;53.5079;EHV1;1
EHV1_coord_335;6.65674;51.3795;EHV1;1
EHV1_coord_336;6.71525;51.5268;EHV1;1
EHV1_coord_337;12.1858;53.8109;EHV1_HV1;1
EHV1_coord_338;6.68311;51.5756;EHV1;1
EHV1_coord_339;6.74542;51.4986;EHV1;1
EHV1_coord_340;6.61428;51.6187;EHV1;1
EHV1_coord_341;7.44507;51.6185;EHV1;1
EHV1_coord_342;6.73212;51.4594;EHV1;1
EHV1_coord_343;7.70636;51.2786;EHV1;1
EHV1_coord_344;7.60712;51.8986;EHV1;1
EHV1_coord_345;8.54716;49.4405;EHV1;1
EHV1_coord_346;8.40829;49.5286;EHV1;1
EHV1_coord_347;12.2136;54.112;EHV1;1
EHV1_coord_348;8.27328;49.0294;EHV1;1
EHV1_coord_349;8.35233;49.4213;EHV1;1
EHV1_coord_350;7.7292;49.4826;EHV1;1
EHV1_coord_351;9.79734;52.0008;EHV1;1
EHV1_coord_352;8.62716;49.5436;EHV1;1
EHV1_coord_353;8.50181;49.4449;EHV1;1
EHV1_coord_354;9.0134;47.8453;EHV1;1
EHV1_coord_355;8.25193;47.6398;EHV1;1
EHV1_coord_356;9.19676;48.913;EHV1;1
EHV1_coord_357;6.62054;49.7489;EHV1;1
EHV1_coord_358;6.70229;49.829;EHV1;1
EHV1_coord_359;7.79257;49.8105;EHV1;1
EHV1_coord_360;6.92013;49.9706;EHV1;1
EHV1_coord_361;6.75552;49.3649;EHV1;1
EHV1_coord_362;9.8828;51.5155;EHV1;1
EHV1_coord_363;9.85139;51.6491;EHV1;1
EHV1_coord_364;8.10496;52.2643;EHV1;1
EHV1_coord_365;12.1302;47.9132;EHV1;1
EHV1_coord_366;6.80182;51.1248;EHV1;1
EHV1_coord_367;7.98507;50.8422;EHV1;1
EHV1_coord_368;7.22424;53.3499;EHV1;1
EHV1_coord_369;7.20605;53.3413;EHV1;1
EHV1_coord_370;9.43343;55.0187;EHV1;1
EHV1_coord_371;7.43349;50.4365;EHV1;1
EHV1_coord_372;8.12216;53.5658;EHV1;1
EHV1_coord_373;11.5615;52.1239;EHV1;1
EHV1_coord_374;8.08163;52.8586;EHV1;1
EHV1_coord_375;9.5671;51.3253;EHV1;1
EHV1_coord_376;7.74679;52.2885;EHV1;1
EHV1_coord_377;7.91073;48.5013;EHV1;1
EHV1_coord_378;7.72571;52.2772;EHV1;1
EHV1_coord_379;10.5055;52.3018;EHV1;1
EHV1_coord_380;10.3692;52.1671;EHV1;1
EHV1_coord_381;10.4195;52.237;EHV1;1
EHV1_coord_382;10.0876;52.3151;EHV1;1
EHV1_coord_383;8.40314;52.6096;EHV1;1
EHV1_coord_384;12.4772;50.7531;EHV1;1
EHV1_coord_385;8.95368;49.5674;EHV1;1
EHV1_coord_386;12.2488;51.1979;EHV1;1
EHV1_coord_387;10.7347;51.4402;EHV1;1
EHV1_coord_388;13.0026;50.8659;EHV1;1
EHV1_coord_389;12.2428;50.5675;EHV1;1
EHV1_coord_390;11.7924;48.8382;EHV1;1
EHV1_coord_391;11.327;49.3935;EHV1;1
EHV1_coord_392;11.8076;48.4554;EHV1;1
EHV1_coord_393;6.17791;49.9531;EHV1;1
EHV1_coord_394;6.21102;49.9586;EHV1;1
EHV1_coord_395;6.11452;49.9054;EHV1;1
EHV1_coord_396;6.08346;49.7764;EHV1;1
EHV1_coord_397;7.50006;51.5352;EHV1;1
EHV1_coord_398;6.97593;51.0376;EHV1;1
EHV1_coord_399;6.74138;49.3575;EHV1;1
EHV1_coord_400;6.7497;49.3652;EHV1;1
EHV1_coord_401;6.76602;49.3601;EHV1;1
EHV1_coord_402;12.1504;49.0128;EHV1;1
EHV1_coord_403;7.59136;51.9284;EHV1;1
EHV1_coord_404;8.45163;49.0074;EHV1;1
EHV1_coord_405;9.82158;52.4249;EHV1_HV2;1
EHV1_coord_406;9.07623;49.3634;EHV1;1
EHV1_coord_407;10.1965;50.028;EHV1;1
EHV1_coord_408;8.81399;51.9834;EHV1;1
EHV1_coord_409;8.93222;52.1933;EHV1;1
EHV1_coord_410;8.95904;52.2785;EHV1;1
EHV1_coord_411;9.5943;49.7984;EHV1;1
EHV1_coord_412;8.95464;50.086;EHV1;1
EHV1_coord_413;7.1759;51.4756;EHV1;1
EHV1_coord_414;9.09711;48.8278;EHV1;1
EHV1_coord_415;8.62886;51.9936;EHV1;1
EHV1_coord_416;10.0604;54.3488;EHV1;1
EHV1_coord_417;9.44964;53.9673;EHV1;1
EHV1_coord_418;8.86153;47.8064;EHV1;1
EHV1_coord_419;8.73757;51.7002;EHV1;1
EHV1_coord_420;10.6415;53.9192;EHV1;1
EHV1_coord_421;9.4879;53.6366;EHV1;1
EHV1_coord_422;9.49151;53.6581;EHV1;1
EHV1_coord_423;13.7107;48.5193;EHV1;1
EHV1_coord_424;8.66378;49.3601;EHV1;1
EHV1_coord_425;8.34913;49.0131;EHV1;1
EHV1_coord_426;10.4204;52.1652;EHV1;1
EHV1_coord_427;10.3885;52.1514;EHV1;1
EHV1_coord_428;11.2777;47.4959;EHV1;1
EHV1_coord_429;8.24873;48.8463;EHV1;1
EHV1_coord_430;13.3998;53.7944;EHV1;1
EHV1_coord_431;7.19598;51.4116;EHV1;1
EHV1_coord_432;7.32428;51.6214;EHV1;1
EHV1_coord_433;6.96331;50.8338;EHV1;1
EHV1_coord_434;7.09583;50.8269;EHV1;1
EHV1_coord_435;6.57729;51.5564;EHV1;1
EHV1_coord_436;9.14518;52.8532;EHV1;1
EHV1_coord_437;8.31889;52.066;EHV1;1
EHV1_coord_438;9.92383;51.8976;EHV1;1
EHV1_coord_439;10.1949;47.9709;EHV1;1
EHV1_coord_440;10.6413;48.0275;EHV1;1
EHV1_coord_441;8.73514;50.1592;EHV1;1
EHV1_coord_442;12.4696;51.3717;EHV1;1
EHV1_coord_443;7.18668;51.5506;EHV1;1
EHV1_coord_444;6.57648;51.0556;EHV1;1
EHV1_coord_445;12.1858;53.8109;EHV1;1
EHV1_coord_446;9.82158;52.4249;EHV1;1
EHV1_coord_447;11.2869;47.4929;EHV1;1
EHV1_coord_448;13.5053;52.4748;EHV1;1
EHV1_coord_449;8.24975;48.8492;EHV1;1
EHV1_coord_450;9.45968;53.8647;EHV1;1
EHV1_coord_451;7.37186;52.1977;EHV1;1
EHV1_coord_452;13.3985;53.7933;EHV1;1
EHV1_coord_453;7.13937;51.5608;EHV1;1
EHV1_coord_454;7.41946;51.4575;EHV1;1
EHV1_coord_455;7.1792;51.4218;EHV1;1
EHV1_coord_456;7.34371;51.6131;EHV1;1
EHV1_coord_457;6.52273;51.3225;EHV1;1
EHV1_coord_458;6.92909;50.8442;EHV1;1
EHV1_coord_459;7.09436;50.827;EHV1;1
EHV1_coord_460;6.65067;51.5537;EHV1;1
EHV1_coord_461;6.92898;50.8438;EHV1;1
EHV1_coord_462;9.13795;52.847;EHV1;1
EHV1_coord_463;8.33467;52.0705;EHV1;1
EHV1_coord_464;9.85242;51.8988;EHV1;1
EHV1_coord_465;10.3552;52.1758;EHV1;1
EHV1_coord_466;10.6418;48.0258;EHV1;1
EHV1_coord_467;8.74326;50.1623;EHV1;1
HV1_coord_0;10.9264;4.54096;HV1;3
HV1_coord_1;15.1039;-8.93291;HV1_MV4.101;3
HV1_coord_2;12.8942;6.80558;HV1;3
HV1_coord_3;-6.40916;-31.416;HV1;3
HV1_coord_4;9.29612;-4.04623;HV1_MV1.101;3
HV1_coord_5;7.67734;-1.84365;HV1_MV1.102;3
HV1_coord_6;6.23981;7.05634;HV1;3
HV1_coord_7;-10.6856;-19.7766;HV1_MV1.103;3
HV1_coord_8;10.4776;-11.6089;HV1_MV1.104;3
HV1_coord_9;6.23981;7.05634;HV1_MV1.105;3
HV1_coord_10;12.8942;6.80558;HV1_MV1.106;3
HV1_coord_11;2.87159;-7.67593;HV1_MV1.107;3
HV1_coord_12;-6.45996;5.65103;HV1_MV1.108;3
HV1_coord_19;6.11623;-9.06978;HV1;1
HV1_coord_20;5.5469;-9.111;HV1;1
HV1_coord_21;13.0103;4.86537;HV1;1
HV1_coord_22;12.185;4.32206;HV1;1
HV1_coord_23;-8.38036;-31.8915;HV1;1
HV1_coord_24;-7.67804;-31.2084;HV1;1
HV1_coord_25;-4.76626;-21.5146;HV1;3
HV1_coord_26;-4.42606;-21.6264;HV1;3
HV1_coord_27;12.1341;13.4227;HV1;3
HV1_coord_28;11.6209;13.9723;HV1;3
HV1_coord_29;5.59971;-7.41884;HV1;3
HV1_coord_30;5.77454;-7.42754;HV1;3
HV1_coord_31;10.6504;4.52137;HV1;3
HV1_coord_32;9.6655;8.17121;HV1;3
HV1_coord_33;10.1904;8.30884;HV1;3
HV1_coord_34;8.63508;17.1457;HV1;3
HV1_coord_35;7.99806;17.4846;HV1;3
HV1_coord_36;13.489;-14.0665;HV1_MV2.101;3
HV1_coord_37;13.7703;-13.5512;HV1_MV2.101;3
HV1_coord_38;9.06137;-13.1578;HV1;3
HV1_coord_39;8.34365;-13.3159;HV1;3
HV1_coord_40;-0.169369;-16.4722;HV1;3
HV1_coord_41;-0.648703;-16.1535;HV1;3
HV1_coord_42;3.41453;-9.95442;HV1_MV3.101;3
HV1_coord_43;4.23166;-10.3513;HV1_MV3.101;3
HV1_coord_44;-8.79084;19.539;HV1;3
HV1_coord_45;-8.20528;20.0545;HV1;3
HV1_coord_46;9.23928;1.28909;HV1;3
HV1_coord_47;9.77582;1.07406;HV1;3
HV1_coord_48;-11.9667;-35.1566;HV1;3
HV1_coord_49;-12.2424;-34.4865;HV1;3
HV1_coord_50;17.3814;-14.4018;HV1;3
HV1_coord_51;-10.0046;-27.0154;HV1;3
HV1_coord_52;-10.1039;-27.6725;HV1;3
HV1_coord_53;-1.26538;-26.8672;HV1;3
HV1_coord_54;-1.05058;-26.249;HV1;3
HV1_coord_55;-8.22614;-19.9658;HV1;3
